avg_cosine_center,cosine_with_top1,cosine_with_top2,cosine_with_top3,cosine_with_top4,cosine_with_top5,device_id,url
0.12800000000000003,0.39,0.27,0.13,0.11,0.1,9626dfbac569aa3ea29a1e146380cb6f9e91440e,http://zhuanlan.zhihu.com/p/38313420?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
0.174,0.63,0.26,0.22,0.2,0.12,8217ad1f4458cd9e572100252c8e2d05c8201a78,http://www.thepaper.cn/newsDetail_forward_2227797
0.19800000000000006,0.45,0.4,0.35000000000000003,0.28,0.23,b73c9893378c82fcc0b8b281a0d716267a4b94db,http://ent.sina.com.cn/y/ygangtai/2018-06-24/doc-iheirxye7996923.shtml
0.20500000000000002,0.54,0.4,0.35000000000000003,0.21,0.15,5EF7N17C15020940,http://mobile2.itanzi.com/api2/a/925003?for=rss&rss=chouti
0.21800000000000003,0.39,0.33,0.26,0.06,0.05,7ea876bcd6c02dadf93a01295330494ed5eb3dfd,http://finance.sina.com.cn/money/fund/jjzl/2018-06-30/doc-ihespqrx5142903.shtml
0.09100000000000001,0.31,0.13,0.12,0.1,0.09,f5a7475549aa66ac1cff98fc768c9c5fb6727ae4,http://sports.sina.com.cn/l/2018-06-24/doc-iheirxye8935337.shtml
0.054000000000000006,0.23,0.11,0.1,0.04,0.04,7f0ebe90739ddc23e97d4ac219798cca028fcce2,http://2018.163.com/18/0701/16/DLL3P981000598U2.html
0.23399999999999999,0.84,0.28,0.28,0.2,0.19,ed12d8af,https://www.jiemian.com/article/2286041.html
0.17666666666666667,0.28,0.24,0.01,,,efd8c472,http://world.huanqiu.com/exclusive/2018-06/12377942.html
0.184,0.39,0.31,0.26,0.25,0.19,567d099956e81bcf9a12afafdb3b0eb9a3b77c27,https://www.jiemian.com/article/2268669.html
0.319,0.48,0.48,0.47000000000000003,0.39,0.31,e3e00eac6ec524accd46fb672b65d999cafb81fc,https://hollandone.com/jxhx/%E7%88%B6%E6%AF%8D%E9%80%9B%E8%A1%97%EF%BC%8C%E6%8A%8A%E5%AD%A9%E5%AD%90%E7%95%99%E5%9C%A8%E6%B1%BD%E8%BD%A6%EF%BC%8C%E5%8D%B1%E9%99%A9%EF%BC%81/
0.21000000000000002,0.58,0.37,0.33,0.32,0.2,f075d254337e8c6d0e89b85b125764c012c0695f,https://www.jiemian.com/article/2254845.html
0.082,0.41000000000000003,0.22,0.13,0.08,0.06,1e58c622,http://mobile2.itanzi.com/api2/a/925232?for=rss&rss=chouti
0.202,0.58,0.55,0.46,0.25,0.15,dfb96a8f,https://www.jiemian.com/article/2267950.html
-100.0,,,,,,e652a72,http://news.ifeng.com/a/20180626/58887222_0.shtml?_zbs_hao123_pic#p=1
-100.0,,,,,,2b94a62717d6b9451ad9f094489eb6ded46969db,https://china.kyodonews.net/news/2018/06/acb49ce4c1a2.html
0.088,0.2,0.15,0.11,0.11,0.09,df641e9986478eed66133654c9133b98a928d59f,https://www.thepaper.cn/newsDetail_forward_2229384
-100.0,,,,,,7783e34c,https://www.ettoday.net/news/20180624/1198295.htm?from=chouti_et_news
0.16899999999999998,0.42,0.31,0.3,0.28,0.21,e8549a42550d092bede87c4f533265b6d433e995,http://m2.people.cn/r/MV8wXzExMTg2NDQxXzIwM18xNTI5ODQxMDc4
0.22799999999999998,0.56,0.41000000000000003,0.34,0.25,0.22,0556f2e0c81987d9932b98295669ce1f3ce1f313,http://news.ycwb.com/2018-06/24/content_30034579.htm
-100.0,,,,,,0a25c09e5527be9277403f01e09260d16e5c7219,http://www.fawan.com/2018/07/05/1296072t185.html
0.32400000000000007,0.52,0.48,0.39,0.38,0.29,5JP0218322002083,http://bbs.tianya.cn/post-free-5928094-1.shtml?event=rss%7Crss_web
0.134,0.3,0.29,0.29,0.21,0.18,P7C0217B28013955,http://xw.kunming.cn/c/2018-06-25/10541123.htm
0.217,0.5,0.34,0.23,0.22,0.21,WTKDU16902001677,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-22/doc-iheirxye1558953.shtml
-100.0,,,,,,7d071f8264012b00b99fba240dfa5e5da5025f36,http://news.163.com/18/0626/19/DL8GRDBK0001899N.html
0.145,0.51,0.32,0.22,0.18,0.13,cf6b456e,http://sports.sina.com.cn/china/j/2018-06-23/doc-iheirxye7600180.shtml
0.22666666666666666,0.32,0.21,0.15,,,8FS7N16607007038,http://china.rednet.cn/c/2018/06/30/4667666.htm
0.15900000000000006,0.49,0.48,0.13,0.11,0.11,c4f06426cddb6b2613a5a24c5ae78d1dfb7fd445,https://mp.weixin.qq.com/s?__biz=MzA4OTQ3NTc0Nw==&mid=2649496124&idx=1&sn=72b856ea7535feb1fc681afdfe7c8501&chksm=8802e5f0bf756ce6be78f35703203d8b69a44ec1e5c6d33c0946ee6c3908f45e1f8da39c57a0#rd
0.285,0.45,0.29,0.22,0.18,,29f03d1,http://fm.m4.cn/2018-06/1343525.shtml
0.26499999999999996,0.58,0.55,0.33,0.32,0.23,709e99dba9e53a267f489828efed88e662004266,http://ent.sina.com.cn/s/h/2018-07-01/doc-ihespqry1154573.shtml
0.164,0.3,0.28,0.24,0.23,0.2,634e7c63f51a811d7f354a3319b6755de3432b4f,https://wallstreetcn.com/articles/3347743
0.23999999999999994,0.51,0.43,0.3,0.23,0.2,N8K5T17214015225,http://tech.qq.com/a/20180702/040203.htm
0.24300000000000002,0.5,0.48,0.4,0.31,0.31,25830c7373914032c13f7bbc92e0c961cb552b6d,http://news.pedaily.cn/201806/433051.shtml
0.198,0.6,0.34,0.34,0.23,0.16,1ca5dfe6fc0df40147aabfb9fd5a5c431fe62d6a,http://mil.gmw.cn/2018-07/05/content_29678421.htm
0.11999999999999997,0.43,0.26,0.25,0.13,0.11,55ed0c081818b56938dea206c1e96b6312277a4c,http://mobile2.itanzi.com/api2/a/919028?for=rss&rss=chouti
0.16,0.42,0.37,0.27,0.21,0.14,e90ee302a818e9838af14093bd9bc1f63dcd61cd,http://mobile2.itanzi.com/api2/a/928814?for=rss&rss=chouti
0.04,0.1,0.1,0.08,0.06,0.05,CJL0216913003974,http://beta.dongqiudi.com/archive/713535.html
0.17100000000000004,0.52,0.26,0.21,0.19,0.17,c57390bfdb9621d91bcbde510c56140bded795a8,http://mil.news.sina.com.cn/world/2018-07-03/doc-ihevauxi6523827.shtml
0.121,0.41000000000000003,0.24,0.19,0.17,0.1,e155a2c675d1aaef00eba2b1f0350a8879c61849,http://2018.163.com/18/0701/05/DLJSL2DM000598U2.html
-100.0,,,,,,KWG5T16C17061105,http://www.miaopai.com/show/-AsygtlJa7DxZxBymL~ovskPlh90aiqdMTpmCg__.htm
0.292,0.51,0.44,0.4,0.4,0.31,f027a850818e09b690bf7b0b5b1f358c0da5e8cf,https://www.ettoday.net/dalemon/post/36696?from=chouti_et_news
0.23999999999999996,0.39,0.39,0.29,0.22,0.19,25f1d178b4ad48f8a4a75d4874e3aab939d6b259,https://www.shobserver.com/toutiao/html/94591.html
0.22599999999999998,0.43,0.27,0.26,0.26,0.24,a7b7dc0e,http://www.vgtime.com/topic/951729.jhtml
0.20599999999999996,0.47000000000000003,0.43,0.38,0.27,0.18,34b2930784ffc1daf45eefa7a5b1376705d8a1a9,https://m.21jingji.com/article/20180704/herald/7a7af4f25ed01447ed7f4c9e90e71051.html
0.15500000000000003,0.49,0.26,0.16,0.16,0.16,4fbba3dbfcee3174353335c25c3770f75bf79902,https://mp.weixin.qq.com/s/-0yP7l7Ch4ey_q4SdEAIqg
0.11200000000000002,0.32,0.21,0.14,0.13,0.09,91afbb662903567bff09bb24d3fa2fbc7c06a0af,https://www.jiemian.com/article/2279113.html
0.097,0.23,0.19,0.14,0.13,0.11,20ceb455,http://bbs.tianya.cn/post-333-1332254-1.shtml?event=rss%7Crss_web
-100.0,,,,,,EJL4C17508053196,https://china.kyodonews.net/news/2018/07/b071196c526c.html
-100.0,,,,,,53510d1cb3e477ceeafcbd504ac9d1d22e2e811a,http://sputniknews.cn/society/201806221025719103/
0.262,0.62,0.56,0.38,0.25,0.22,317190a8,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-07-05/doc-ihevauxk9071147.shtml
0.20600000000000002,0.39,0.37,0.27,0.25,0.2,af2d68140e1c6623006e4e512a62ccaf29549ad0,https://www.ettoday.net/news/20180627/1200378.htm?from=chouti_et_news
0.07100000000000001,0.22,0.12,0.11,0.11,0.08,e8b3d444d312bf02cb0bebff93a68fe5aadf1ed1,https://money.163.com/18/0627/15/DLANV4VI0025814T.html
-100.0,,,,,,ad8faa7607bcda912cab770d14ae5182baa0a1c6,http://www.miaopai.com/show/V9CaOA9x5flViP8VR3g4-bYfmjLlJxeItHq-5Q__.htm
0.10700000000000001,0.23,0.21,0.16,0.13,0.1,KV79MJYTNBGYNRW8,http://news.ycwb.com/2018-06/29/content_30037971.htm
0.162,0.33,0.23,0.22,0.19,0.19,494cdbc1862a842fd4d28b9776a0964110a71534,http://m2.people.cn/r/MV8wXzExMTgyNzk0XzU3XzE1Mjk3MTA3ODg=
-100.0,,,,,,a09eeeed63343de3d9609ba64dc2a29762ba4cc9,http://k.sina.com.cn/article_6524891965_184e9f33d00100aobn.html?from=sports&subch=vollyball
0.14200000000000002,0.34,0.33,0.32,0.29,0.21,2026c5eddadea8b3d9bade30f879473a47fa60a4,http://ent.sina.com.cn/y/ygangtai/2018-06-26/doc-ihencxtu7718284.shtml
0.16799999999999998,0.35000000000000003,0.3,0.3,0.24,0.18,b56df5b6718b041d44340bcc05ecdb995556e2fc,https://www.ettoday.net/news/20180703/1204162.htm?from=chouti_et_news
0.20375,0.43,0.39,0.3,0.16,0.14,98891a385555594c36,http://news.cri.cn/20180627/221f5d5e-7ec9-b88e-2156-d88346c19934.html
-100.0,,,,,,14bca14a96a8b948d4054677459b34744ca6049c,https://www.ettoday.net/news/20180624/1197917.htm?from=fb_et_news&from=chouti_et_news
0.1,0.21,0.17,0.15,0.15,0.11,e26b12ace5abbdf962bd6512655dc0a44a4a6d66,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-27/doc-ihencxtv0973313.shtml
-100.0,,,,,,9200b8156ed7ff5cc64d5581dfd1a5a019f626e9,https://www.ettoday.net/news/20180625/1198689.htm?from=chouti_et_news　
-100.0,,,,,,d7aa2b8da50310b52bcc2423515bdd1497b5e265,http://products.weather.com.cn/product/radar
0.153,0.54,0.46,0.14,0.1,0.09,070efad340ad088f4d70b0dd57e45162ec70ebc1,https://www.thepaper.cn/newsDetail_forward_2212729
-100.0,,,,,,ab82e0ff7d20ff8dd801a21d6ac743dbd857141b,http://www.miaopai.com/show/wSuv60CukoIcaAfx~fiA5mF~V6DYFtfkGlSKiw__.htm
0.312,0.66,0.48,0.36,0.3,0.28,71c9592d,https://www.thepaper.cn/newsDetail_forward_2214147
0.17300000000000001,0.4,0.35000000000000003,0.31,0.24,0.2,2863a27cfc06b981d4c33724646a7adc463ebb52,http://www.tmtpost.com/nictation/3317945.html
-100.0,,,,,,d7bfc98,https://www.ettoday.net/news/20180624/1197917.htm?from=fb_et_news&from=chouti_et_news
-100.0,,,,,,e340a8ab,http://sputniknews.cn/videoclub/201806271025751736/
0.24666666666666667,0.32,0.26,0.16,,,A5RNW17C20004816,http://ent.sina.com.cn/s/m/2018-06-24/doc-iheirxyf1371187.shtml
-100.0,,,,,,45be48db,https://wallstreetcn.com/articles/3351246
0.23200000000000004,0.67,0.3,0.1,0.07,0.02,fe7edf09ae59aab5c6078c8737e7690b37c83e30,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/sy/2018-06-27/doc-iheqpwqx7364496.shtml
0.174,0.45,0.29,0.22,0.18,0.18,91b5dcd1,https://hollandone.com/jxhx/%E8%8D%B7%E5%85%B0%E5%AA%92%E4%BD%93%E8%B0%88%E8%AE%BA%E5%B4%94%E6%B0%B8%E5%85%83%E5%92%8C%E8%8C%83%E5%86%B0%E5%86%B0%E4%BA%86%EF%BC%81/
0.14800000000000002,0.43,0.27,0.18,0.17,0.15,TWG0216725017759,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-24/doc-iheirxyf2394076.shtml
0.145,0.32,0.31,0.3,0.22,0.17,721QADRG33N6E,http://m.techweb.com.cn/article/2018-07-02/2681467.shtml
0.205,0.5700000000000001,0.27,0.26,0.25,0.19,21a4bdc,http://world.huanqiu.com/exclusive/2018-06/12350010.html
0.141,0.31,0.3,0.17,0.16,0.13,98895a41535a584e32,https://www.jiemian.com/article/2252096.html
0.11200000000000002,0.34,0.18,0.14,0.12,0.11,8BN0217602004479,http://news.sina.com.cn/c/gat/2018-07-04/doc-ihevauxk5228430.shtml
0.264,0.46,0.39,0.32,0.29,0.28,ccee81e6e9cf4b8c22d7c44d4f3c09416adc20b0,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-30/doc-ihespqrx4767761.shtml
0.231,0.43,0.36,0.36,0.24,0.22,fffd3e96c4539eef37636dd93944fa5752781629,http://kuaixun.stcn.com/2018/0705/14365331.shtml
0.21999999999999997,0.45,0.36,0.36,0.29,0.24,2b1e50a8b33171d43693f44ad386eadf558077f4,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-04/doc-ihevauxk4925666.shtml
0.246,0.5,0.46,0.39,0.27,0.27,fa8ee7c522c4f2072e18fa5525ff20df3ad8b8a1,http://gx.people.com.cn/n2/2018/0703/c179430-31770512.html
0.13999999999999999,0.24,0.23,0.15,0.15,0.15,WTK7N16A22012298,http://m.sports.le.com/news/152980935102063.html#_motz_
0.276,0.49,0.47000000000000003,0.46,0.33,0.33,767ba165,http://tech.qq.com/a/20180627/027791.htm
0.15799999999999997,0.37,0.23,0.22,0.16,0.15,5a40f2fc6e461cce59977b6ebb7f2038b12367a6,http://www.xinhuanet.com/world/2018-06/26/c_129901194.htm
0.231,0.45,0.43,0.38,0.23,0.22,b0bdef7ff330455ae67c70eb471eaf4f3e9a2ccc,https://asahichinese-j.com/travel/scenery/11646041
0.194,0.53,0.31,0.29,0.19,0.17,f26148e752e126c9f1eec9b1002a07d243c3587c,http://www.xinhuanet.com/world/2018-06/22/c_129898656.htm
0.341,0.54,0.5,0.47000000000000003,0.45,0.33,7dba363d298bb0837ae3e6c6cfac8ecc73b2844b,http://news.163.com/18/0705/14/DLV58CLA0001899N.html
0.12300000000000003,0.5700000000000001,0.21,0.15,0.1,0.06,GSLDU16921004453,http://www.chinanews.com/ty/2018/06-28/8549330.shtml
0.178,0.4,0.36,0.22,0.2,0.18,UEUNW16C29000616,http://taiwan.huanqiu.com/article/2018-06/12363508.html
-100.0,,,,,,a7039bb715308a0ad1e5627700a9a791f95fb345,http://www.miaopai.com/show/B0uOqtXq6J-7h1rSjyQz6pWpiPTWCcRh1rhY5Q__.htm
0.12200000000000003,0.55,0.28,0.16,0.1,0.09,17b057a0bd146736ab12cbd00fe6925f05f7383d,https://mp.weixin.qq.com/s?__biz=MzA4OTQ3NTc0Nw==&mid=2649496124&idx=1&sn=72b856ea7535feb1fc681afdfe7c8501&chksm=8802e5f0bf756ce6be78f35703203d8b69a44ec1e5c6d33c0946ee6c3908f45e1f8da39c57a0#rd
0.2125,0.54,0.49,0.25,0.2,0.13,87dc4a7e952bfacf79266a49227627260c7e8c6b,http://tech.ifeng.com/a/20180621/45033644_0.shtml
0.21599999999999997,0.45,0.39,0.33,0.3,0.28,e344f9d6a2254d3a6c7ac2b33c3f27dfe0514e05,http://news.pedaily.cn/201806/432747.shtml
0.157,0.34,0.26,0.2,0.17,0.16,fdf5c8ff,https://mp.weixin.qq.com/s/yBcqgN9Ds80wNF_lW0Kc0g
0.23399999999999999,0.43,0.33,0.25,0.25,0.2,45eb6fd4,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-23/doc-iheirxye1378312.shtml
-100.0,,,,,,5EF0217C14007074,https://mp.weixin.qq.com/s/hnC1-ndzje7gEoMRnbRKUg
-100.0,,,,,,2d3117816852bba39718c15130d54ac973c1ab71,http://tech.ifeng.com/a/20180621/45032812_0.shtml
0.17800000000000002,0.4,0.27,0.24,0.24,0.17,9cd2ad2ffbb0a53ac90dd92ccac36bf4bce0c8e4,http://www.52toys.com/post/1017888.html
0.13899999999999998,0.31,0.27,0.23,0.22,0.16,3f8bc49a,http://mil.news.sina.com.cn/world/2018-06-30/doc-ihespqrx5531342.shtml
-100.0,,,,,,6bca8394d3a37acbf7ed84f96d35b7594dcfb4d6,http://bbs.tianya.cn/post-develop-2297208-1.shtml?event=rss%7Crss_web
0.08600000000000001,0.37,0.17,0.14,0.08,0.06,4fbba3dbfcee3174353335c25c3770f75bf79902,http://bbs.tianya.cn/post-worldlook-1845575-1.shtml?event=rss%7Crss_web
0.181,0.52,0.27,0.26,0.15,0.15,1181167342e2b8a7e2dc433fa96e088ac9136d0c,http://www.lzbs.com.cn/gjnews/2018-07/05/content_4399876.htm
0.13714285714285715,0.43,0.19,0.13,0.12,0.07,774c8827e383169385e4f29afe797c350d4a5c06,https://money.163.com/18/0627/15/DLANV4VI0025814T.html
0.155,0.35000000000000003,0.26,0.19,0.17,0.17,a58b834c4198f20104433e113571239df08c9393,https://www.zuinow.com/n9292281.html
0.10200000000000002,0.39,0.17,0.11,0.1,0.08,1353a8b97a1a9bd85fa492382c59ecd5968bc20e,https://mp.weixin.qq.com/s/KDAf5MFSzuhTX5Njpd_iDA
0.219,0.48,0.36,0.34,0.29,0.21,1d3065e2,http://news.163.com/18/0624/15/DL30JU7J0001875P.html
0.22900000000000004,0.41000000000000003,0.41000000000000003,0.33,0.29,0.27,010cb6b23441212ad60668a5abff9c1345b862ca,https://www.cnbeta.com/articles/tech/739215.htm
0.20400000000000001,0.54,0.27,0.24,0.18,0.18,5dcbae35b621d40748d21d67d65608a1fb7fe123,http://www.ifanr.com/1053812?utm_source=rss&utm_medium=rss&utm_campaign=
0.2710000000000001,0.48,0.44,0.39,0.37,0.26,63a6131e,http://wap.kaoder.com/?m=thread&a=view&fid=948&tid=616829
0.16499999999999998,0.38,0.29,0.27,0.18,0.16,2d65b7920fd494ec48f6cabaccbfdd54c022c692,http://3g.163.com/all/article/DL7IV3VB05118EDB.html
0.129,0.32,0.31,0.31,0.23,0.19,d94c22b12bb20e08df23b060e718b90891e5c93b,http://sputniknews.cn/opinion/201806261025736030/
0.11100000000000002,0.31,0.25,0.16,0.13,0.13,3HX0217515001427,https://mp.weixin.qq.com/s/Q8lH6mLj2a5nlBaK-LYhUg
0.21100000000000002,0.56,0.47000000000000003,0.37,0.16,0.16,cfea17ea8183bbba7d6fdd4f500c4019616294b0,http://bbs.tianya.cn/post-develop-2297716-1.shtml?event=rss%7Crss_web
0.20800000000000002,0.34,0.31,0.27,0.26,0.2,723039b5a367350191742de214898d309e8f2be2,http://www.xinhuanet.com/world/2018-06/27/c_1123044206.htm
0.133,0.55,0.29,0.17,0.17,0.09,eb692f96ea1a3e280dd8d3fcf32ba24bbfb1c13f,https://www.jiemian.com/article/2252237.html
0.229,0.44,0.38,0.36,0.24,0.2,CJL7N15C08003830,http://news.iqilu.com/shandong/shandonggedi/20180627/3963004.shtml
-100.0,,,,,,188e1ffdf4e8edc6b9403beeed31d824fff6d93a,https://china.kyodonews.net/news/2018/06/2bf678025b73.html
0.28500000000000003,0.5700000000000001,0.5,0.46,0.31,0.26,8f4d842d926077bff09b533001af9f12e93073dd,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-21/doc-ihefphqm0711104.shtml
0.24400000000000005,0.38,0.35000000000000003,0.3,0.29,0.28,9f9c0404fc6f89491d1ced67b66f3939c2d1e305,http://tech.ifeng.com/a/20180628/45042339_0.shtml
-100.0,,,,,,4c37a4d1278db58ed6d901724b1b605d7f49ea56,http://miaopai.com/show/72Wu8R0ZkNHa08rtgNyRGKeZ1uZxGZlKbKP5Ng__.htm?from=1085293010&wm=3333_2001&weiboauthoruid=
0.24900000000000003,0.8,0.45,0.32,0.28,0.17,26a251babd7e9c55ed8cd5d8426c085744f564c3,http://bbs.tianya.cn/post-develop-2297640-1.shtml?event=rss%7Crss_web
0.192,0.5,0.39,0.27,0.23,0.19,PBV5T16612000230,https://www.jiemian.com/article/2262599.html
0.16699999999999998,0.61,0.29,0.25,0.23,0.19,cb7e591991e2edd3cf54ac0a1048db9d63587642,https://wallstreetcn.com/articles/3346033
0.11700000000000002,0.24,0.22,0.21,0.19,0.12,97004abb7c5ee3112c402da1fa5eba24ecf55d7e,http://sputniknews.cn/viewpoint-worldcup-2018/201806281025762462/
0.217,0.58,0.41000000000000003,0.27,0.24,0.18,9f33d29bb49193a190041f8c5c6d3b0609c1173d,http://news.jxntv.cn/2018/0621/8910130.shtml
-100.0,,,,,,ede9bcf613d85e84f7ddb878672385145fae4eb4,http://www.maoqiuapp.com/topic/743fbb70409048b1b79ce83fdb3a1abf
0.307,0.58,0.37,0.35000000000000003,0.35000000000000003,0.34,cba63425,http://www.tmtpost.com/nictation/3321063.html
0.235,0.42,0.4,0.36,0.25,0.2,d86a9b8fb46055f025e80e78451ac85eaa69a351,https://mp.weixin.qq.com/s/opHJbZRBgeXObbH4Wweh9A
-100.0,,,,,,379aa250,http://world.huanqiu.com/exclusive/2018-07/12406033.html
0.28400000000000003,0.54,0.47000000000000003,0.39,0.27,0.26,c7a8657c6d134c5a4b6a4295a906a4f01c4133a8,http://mobile2.itanzi.com/api2/a/931213?for=rss&rss=chouti
0.26600000000000007,0.61,0.5,0.3,0.3,0.27,df9c0794764d2a06a77d9bc56a9854498e7263a5,http://www.ngchina.com.cn/photography/photo_of_the_day/5371.html
0.2,0.6,0.38,0.27,0.22,0.16,YHZTVSW49H799TCQ,http://www.xinhuanet.com/tech/2018-07/04/c_1123074966.htm
0.166,0.59,0.23,0.19,0.15,0.15,3db3990130e0d14222b80de80d3a4d52b263e271,https://hollandone.com/jxhx/%E9%9A%BE%E6%B0%91%E6%BD%AE%E9%97%AE%E9%A2%98%E5%8F%AF%E8%8E%B7%E8%A7%A3%E5%86%B3%EF%BC%9F%E6%AC%A7%E7%9B%9F%E9%A2%86%E8%A2%96%E5%B8%83%E9%B2%81%E5%A1%9E%E5%B0%94%E4%BC%9A%E8%AE%AE%E8%BE%BE%E6%88%90/
0.17900000000000002,0.41000000000000003,0.3,0.24,0.18,0.15,f043c5ba,http://fashion.people.com.cn/n1/2018/0703/c1014-30112895.html
0.16800000000000004,0.53,0.28,0.26,0.18,0.14,ZX1G22LZHZ,http://www.zhihu.com/question/31616484/answer/423398532?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
0.20800000000000005,0.5700000000000001,0.27,0.25,0.24,0.2,3a27fc1d634369eec759a0eae843bca0b21d66be,http://sputniknews.cn/videoclub/201806261025738273/
0.181,0.44,0.36,0.23,0.23,0.22,06fa3e6c9d0da3f5d4793c3cdd4f9a63129bcbfc,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-04/doc-ihevauxk4925666.shtml
0.231,0.61,0.31,0.29,0.25,0.19,79aed99f98ffa45ffde35842519917c5bf5b8e57,https://www.zuinow.com/n9202667.html
0.215,0.5700000000000001,0.33,0.26,0.22,0.16,4f67a8da6441c73d79b60110412add0484ce5a31,http://news.qingdaonews.com/qingdao/2018-07/01/content_20171254.htm
-100.0,,,,,,FFKDU17322004291,http://www.miaopai.com/show/9-08SXtLfbDSt~j1FlbITvGBvv-Qt7GUGLVY6A__.htm
0.30799999999999994,0.44,0.39,0.34,0.32,0.31,8607ec77cc835af139b17c8e70ade16862c0853c,https://www.zuinow.com/n9359051.html
-100.0,,,,,,e6af7eb853ef7085638ca53a4f4671ada9e78f5f,http://www.u148.net/article/142720.html
-100.0,,,,,,d62b410d,http://video.sina.com.cn/p/news/o/doc/2018-07-05/111668916118.html
0.10800000000000001,0.51,0.4,0.17,0.08,0.05,e78a1d2673938962e6a7a294a432b79f78d437d1,http://chokstick.com/myway/2018/06/booty-pencil-excercise/
0.17099999999999999,0.39,0.32,0.31,0.19,0.16,LKX0217B10003259,https://www.jiemian.com/article/2280903.html
0.191,0.48,0.37,0.21,0.21,0.18,708b4b07fd43752e421b0513dbb64f886ece62ab,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-26/doc-ihencxtu7099080.shtml
0.082,0.27,0.21,0.19,0.11,0.06,53510d1cb3e477ceeafcbd504ac9d1d22e2e811a,http://sputniknews.cn/society/201806221025713646/
0.18000000000000002,0.22,0.17,0.15,,,bf512ab8,http://tech.qq.com/a/20180627/015445.htm
0.277,0.49,0.41000000000000003,0.31,0.29,0.29,9a5169fbc9087481ff8f9f394f38b1a22f46dd91,https://news.dahe.cn/2018/07-02/335944.html
0.08900000000000001,0.2,0.15,0.12,0.1,0.09,38a9755856fba09b5fe71d4d95f3eaf31277b41a,http://sports.ifeng.com/a/20180701/58950903_0.shtml
0.21800000000000003,0.55,0.51,0.4,0.18,0.15,FFKDU17A13002342,http://m2.people.cn/r/MV8wXzExMjMyNzEyXzU4XzE1MzA2MDg2NDE=
-100.0,,,,,,e64a30ab4632cf504f1a92109288d7fd1c713245,https://t.cn/R1Ip5sJ
0.16700000000000004,0.52,0.26,0.23,0.15,0.14,7c6c489c3cdbb602bf7b395c8122eedb7c58ea6c,http://news.sina.com.cn/o/2018-06-30/doc-ihespqrx2375275.shtml
0.246,0.52,0.37,0.37,0.28,0.25,eb347395,http://www.shejipi.com/194452.html
0.198,0.7000000000000001,0.31,0.3,0.21,0.19,622123171680220906,http://www.iheima.com/zixun/2018/0628/168762.shtml?comefrom=couti
0.11800000000000002,0.29,0.27,0.22,0.21,0.15,a6580eadc2fe19712bcf1aa3c87e48852b210f13,http://bbs.tianya.cn/post-free-5922386-1.shtml?event=rss%7Crss_web
0.187,0.51,0.46,0.25,0.19,0.16,0771200c660e6d854bd6adce4e6948322714022f,http://tech.ifeng.com/a/20180621/45033965_0.shtml
0.24699999999999994,0.58,0.53,0.29,0.26,0.17,C1NGA2E7A1813546,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-26/doc-ihencxtu1708572.shtml
0.10900000000000001,0.33,0.22,0.17,0.17,0.11,9a781a7430c75a5025f5b2e4e984afbbde3bd20b,http://www.guandian.cn/article/20180628/203499.html
0.273,0.52,0.46,0.35000000000000003,0.32,0.29,M960BDQD22ATS,http://www.52toys.com/post/1017861.html
0.215,0.42,0.4,0.34,0.29,0.17,9f9c0404fc6f89491d1ced67b66f3939c2d1e305,http://2018.ifeng.com/a/20180701/58956079_0.shtml
0.28300000000000003,0.46,0.4,0.38,0.34,0.3,D3H5T18502001514,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/sy/2018-07-03/doc-ihevauxi8603030.shtml
0.18666666666666665,0.44,0.26,0.23,0.21,0.2,71e7c3fd2da1e2bcbd74d13a400c7262a03583fe,http://www.tmtpost.com/3324058.html
0.081,0.44,0.11,0.09,0.06,0.05,58Y5T17929002956,https://mp.weixin.qq.com/s/-0yP7l7Ch4ey_q4SdEAIqg
0.173,0.54,0.28,0.27,0.25,0.23,c26f90ee,http://ah.people.com.cn/n2/2018/0704/c358329-31776783.html
0.244,0.6900000000000001,0.48,0.29,0.28,0.17,980bb4a063f37a1c25959b9a6ba03d057c63a511,http://www.chinanews.com/sh/2018/06-30/8552539.shtml
0.184,0.61,0.3,0.19,0.15,0.15,27c6e9a4160f57b7758bebcd4daf30739442f473,http://dazhe.qingdaonews.com/content/2018-06/26/content_20169015.htm
0.11799999999999997,0.3,0.22,0.19,0.18,0.15,9df9fcd2feb42b507d67d1b821466343120759bb,https://www.jiemian.com/article/2264692.html
